Gesture|Coords
0|[[0.5745992347376783, 0.6861479244769896], [0.6495485156524096, 0.5719369812599596], [0.6503753354827896, 0.47765627598150256], [0.6232235107657617, 0.4046793301645414], [0.5947860256587537, 0.35302388095544307], [0.6511554959770308, 0.38144645122766735], [0.6191868259631671, 0.24980033781965877], [0.5941844336777626, 0.18263756290114969], [0.5742867600996099, 0.13982405140447893], [0.5828482862093947, 0.38909550663281106], [0.5452182591820741, 0.23815192667542429], [0.5133861441121924, 0.16302783270885127], [0.4889397327160297, 0.11355115911478947], [0.5099497069008722, 0.41175434990680515], [0.4676463693170415, 0.27590961634318695], [0.43803122212691886, 0.19793146949994467], [0.418545197364075, 0.14401738714154347], [0.44254845664753256, 0.4426282950288792], [0.39217660049179937, 0.34010391105599336], [0.3622104521887536, 0.27981674186167], [0.3400026925581309, 0.2265111474582982]]
0|[[0.364478032627559, 0.696254322133505], [0.4812361160331218, 0.6286679955948998], [0.5453262405765907, 0.5469687483947892], [0.5797078888055014, 0.4752957773782377], [0.6061658100165523, 0.4293722082653805], [0.47384163990515343, 0.4248074805637979], [0.4610849840887577, 0.28545792922819235], [0.4535656679060523, 0.2045192726817382], [0.44684539581329813, 0.14596060139040898], [0.40015433129904776, 0.41916574323681566], [0.39132364440180967, 0.26400007404068987], [0.38474800035224993, 0.1767097746755976], [0.38062900433867347, 0.11628166152147694], [0.3347926704235709, 0.42923233059477167], [0.32726125064871914, 0.2932365292941982], [0.3225709391219118, 0.21364522899728408], [0.3208172206905121, 0.1595871545137381], [0.27847132581929657, 0.4483145898853696], [0.27250712812125516, 0.3400099735609152], [0.2719155116457076, 0.2784762787515763], [0.2737498069516825, 0.23053306614368718]]
0|[[0.3707114300032096, 0.711190798741979], [0.48204380714253875, 0.6430989811936064], [0.54525255911174, 0.5591736137257369], [0.5773549371049815, 0.48241485303114945], [0.5985005714875647, 0.43116420762879926], [0.47890869497560457, 0.4360734295321755], [0.46223269329460775, 0.2913610885303821], [0.45100467602171807, 0.2126464778132987], [0.4413888499965681, 0.15490548387234837], [0.4079077084112307, 0.42899331307415867], [0.39530680472415897, 0.26806386539749166], [0.38659473154726937, 0.1797604589980845], [0.3817297304277016, 0.11946411754960196], [0.34159071475438263, 0.4399350202465179], [0.32814609626696856, 0.2959041121374528], [0.32151106863174733, 0.21175093670708808], [0.3213174405854416, 0.15586208102911905], [0.28150457695046155, 0.4626479921746209], [0.2720413943752816, 0.3455140268340549], [0.2704561827397432, 0.2784042327916433], [0.2734862467506965, 0.22757444324499929]]
0|[[0.37040156080060416, 0.7107477581173957], [0.4823045326010172, 0.642585057394269], [0.5456202418408796, 0.5587325811891698], [0.5776609014212638, 0.4819884178349701], [0.5986720272563734, 0.43056195689793886], [0.47884411202496363, 0.43628313385551487], [0.4626361843264083, 0.2918787540124739], [0.4516867489731119, 0.2133454541474442], [0.44232048338218116, 0.15572843529056662], [0.40788108901947157, 0.42901156691146897], [0.3955822365955669, 0.2682571352744436], [0.3870927827752443, 0.17991398413148468], [0.3824720456637835, 0.11951877547996749], [0.34169196718161343, 0.4397596548157666], [0.3284388357136149, 0.2958602259012511], [0.3219797209861431, 0.21158161225381103], [0.3220141486437104, 0.15553351630625367], [0.28178198718118685, 0.462275160281011], [0.2724473854408043, 0.34518460732960476], [0.2710160897120759, 0.2779679077554425], [0.27431112623419796, 0.22704680564388696]]
0|[[0.36963640794342195, 0.7110674527799843], [0.48247983583466586, 0.6428525051301109], [0.5461888945414434, 0.5591107145223752], [0.5782324634069592, 0.4819314615588175], [0.5990886181356668, 0.43011336162629116], [0.4790871744063598, 0.43676800891901774], [0.46327641551385623, 0.29227737529186704], [0.45232357644460097, 0.21360256564941366], [0.44283853319561056, 0.1559093220474374], [0.4076755650722684, 0.4294460458870545], [0.3958201787465587, 0.2688563706835031], [0.38744747396005974, 0.1805516004387843], [0.3828175591498397, 0.12001416734061526], [0.3412198963570669, 0.4400336957928716], [0.32837344938726887, 0.2964051376649493], [0.3220476342503807, 0.2121489202818445], [0.322049816706272, 0.15597294030063846], [0.28126417893102984, 0.46227686948073665], [0.27227076316836113, 0.3453852345388665], [0.27108921005172343, 0.27815798933208413], [0.2745454167564592, 0.2270919528184736]]
0|[[0.36853369027431787, 0.7106504614719029], [0.48282533495570307, 0.6431152967624576], [0.5475838432565384, 0.5590996174386169], [0.5805008050433297, 0.48084955332245083], [0.6024922941131082, 0.4280693035437392], [0.47879499876907167, 0.43683833599046873], [0.46389673902068507, 0.29203041632170973], [0.45345004697461094, 0.2135554631457862], [0.4444187998054817, 0.1561388110822833], [0.40699113179660706, 0.4290776195203525], [0.3957732470663963, 0.26864110739010966], [0.3878890013607689, 0.1807537474198616], [0.38376380084965034, 0.12053874098329985], [0.34037505540395907, 0.43930893158336576], [0.3278343415013692, 0.2960662056294075], [0.3219469539240521, 0.21218092993628423], [0.3224420228530393, 0.15619680174812886], [0.2803753561203981, 0.4611933322646318], [0.27141319713967876, 0.34463870349397313], [0.2706002786243957, 0.27765491490646343], [0.2745628966570094, 0.2268043252901118]]
0|[[0.36635714735194264, 0.7097555578604232], [0.4819256888988717, 0.643101831058636], [0.5491095927294529, 0.5589485322728817], [0.585007821648464, 0.4793717471729541], [0.6104446994723922, 0.42519674721416956], [0.4771630093812778, 0.4368238589514856], [0.46391389624096946, 0.29224086836388175], [0.45471759240464743, 0.2138830853667818], [0.44685035862043626, 0.15658110883647847], [0.40525971763918545, 0.42853511084983126], [0.3949036347546385, 0.26881312459763773], [0.3878941212843036, 0.1815854232148824], [0.38471538259868054, 0.12181913458439543], [0.33898007612005604, 0.43814107386853984], [0.326684189167869, 0.29611008647365555], [0.32127830146670144, 0.2131384684790407], [0.3223985328319654, 0.15777585596233532], [0.2796351612354425, 0.45913723254781946], [0.2702702737161271, 0.3435513196934241], [0.26967068041611325, 0.27726728714897425], [0.2740463799701871, 0.22710464788161355]]
0|[[0.3666216853911747, 0.7095769469916142], [0.4827037127705513, 0.6415197282282776], [0.5501305417332947, 0.5569961161356594], [0.5870005731286426, 0.47681431021955784], [0.6148312151916088, 0.42267009002431755], [0.4767725545168668, 0.4357841877075314], [0.46447309361330286, 0.2920856461219603], [0.4554913881650047, 0.21377855498249682], [0.4478042735876996, 0.15620457174975425], [0.4049701932336735, 0.4281042363283785], [0.39504803023313856, 0.2698459014026577], [0.38812689763289293, 0.1827594365461578], [0.38499493333103924, 0.12223992595512517], [0.33872753258985533, 0.4381523803124524], [0.32664100367996646, 0.2979418204411773], [0.32129188945858334, 0.2153671986589894], [0.3222623597322995, 0.15955662574771615], [0.2795681940309791, 0.4592665187397671], [0.2699848824024651, 0.34546772214921356], [0.2693685229659061, 0.2800191898608686], [0.2736710828901147, 0.22997615679637923]]
0|[[0.36638518948755255, 0.7126898677165099], [0.48479457059966385, 0.6419650298092603], [0.5517326516120674, 0.5560748572947437], [0.5886502709031851, 0.4743547528865516], [0.6171600241767746, 0.4170407311144145], [0.4764735469086914, 0.43905365283474196], [0.466159592093455, 0.2959497736167636], [0.458285394640918, 0.21629588995150564], [0.45143256862096054, 0.1575280218570636], [0.4040478833139674, 0.43129137835654013], [0.3944245961664513, 0.27392773080632526], [0.3875531358159458, 0.18494753772516156], [0.38429483500158074, 0.12190249327221972], [0.33784821874776344, 0.440883197073947], [0.32531378548167716, 0.30218116075613], [0.3192887405491177, 0.21845339346517179], [0.3193355515877638, 0.1611647665530347], [0.27964916698370995, 0.4606851292600561], [0.26856355828105327, 0.34927037985291143], [0.26671159340234263, 0.28440748139345035], [0.2698482460527902, 0.2341974825823984]]
0|[[0.3675399692185089, 0.7121709766378292], [0.48501893419643183, 0.6401098965603428], [0.5508761688516374, 0.5549489585669101], [0.5877731726816283, 0.4740616446711585], [0.6165355962095802, 0.4168226549784386], [0.4755245276635197, 0.4370844780098874], [0.46620534822548765, 0.29473300659835455], [0.4593830470399787, 0.21590088085240702], [0.45334399939341163, 0.15789044002841127], [0.40419233252095144, 0.42938558392163656], [0.39433680290709994, 0.2732195808371057], [0.3872541015757699, 0.1861819864598353], [0.3838861014158594, 0.12453387817137511], [0.33903347989103205, 0.43940798950272486], [0.32538904760708437, 0.30302281656093916], [0.31823362995253024, 0.2219876751646154], [0.31744612416200607, 0.1668034533537749], [0.28211312293342616, 0.4594094098627765], [0.26958492470489964, 0.3508547550288133], [0.26626642264225114, 0.2882571782240822], [0.26784390721097073, 0.2398978620954165]]
0|[[0.36857553015322575, 0.7113974948864257], [0.4846963183460755, 0.6391760364088958], [0.5505839338503524, 0.5533215312428809], [0.5877635002927009, 0.471831089494432], [0.6169950531908222, 0.4140552628911075], [0.47736872174317274, 0.4388890101032368], [0.46706285182475277, 0.29535473334314855], [0.4598237778473648, 0.21572597729662316], [0.4533166082983841, 0.15663544259359383], [0.40615395487782724, 0.4320403926797505], [0.3957124826466396, 0.27458065949911625], [0.3883376333082134, 0.18697400181461457], [0.3844404209911505, 0.12479218470454843], [0.3409506320870476, 0.4420736353658807], [0.3268496211013699, 0.30408545168509366], [0.31955977629365756, 0.2226217209160356], [0.31856827044501435, 0.16714548047796937], [0.28378426593256023, 0.4614111758146156], [0.2712218719330811, 0.3513886087898164], [0.2679847710390018, 0.28814630359097215], [0.26940692902603264, 0.23927996679764693]]
0|[[0.36964219522829544, 0.7122240298406632], [0.48600464455375353, 0.6399379899276357], [0.5518995805097608, 0.5536570144799222], [0.5891766057141892, 0.47103801153399216], [0.6182800112473295, 0.4122818787205612], [0.47921012261678886, 0.4413461488083298], [0.46931317831841357, 0.2967628652163672], [0.4620498129842941, 0.2170239558229441], [0.4554428754466419, 0.15788509203393888], [0.4081363970035119, 0.43455583286755767], [0.3978499303478746, 0.2759828842314447], [0.3902792276805072, 0.18798654127615902], [0.38602166181175884, 0.12530756536021403], [0.34292224146498523, 0.44453385162158743], [0.3285803923447879, 0.30543962837911615], [0.32070915569338315, 0.2236879959621684], [0.3192827849862424, 0.16794312239917444], [0.28577297397860757, 0.46375109772431744], [0.2727666716613577, 0.3532947440023524], [0.2690752751008065, 0.2902509576486717], [0.27020371357001505, 0.24151473186530717]]
0|[[0.3698731040032623, 0.7136220334172335], [0.487452574951404, 0.6404080552696776], [0.5525118283375485, 0.5534339174753554], [0.5893703431624103, 0.4712143218192345], [0.6189659693790256, 0.4117205679821768], [0.47928115046695186, 0.44278907071578916], [0.4710787109358685, 0.29829059638748573], [0.46467374818301466, 0.21759350529125854], [0.45871564152604977, 0.15787661719387514], [0.40743306336076074, 0.43579300446750757], [0.3973832626804591, 0.2769966217939749], [0.39011314277656206, 0.18812989397587898], [0.3862885578011599, 0.1246429839887006], [0.34189176201649624, 0.44527814005006877], [0.3278454323035199, 0.30607600628373427], [0.32036844347741766, 0.22394010203385506], [0.31923532219358464, 0.16803437545696062], [0.28491932402565284, 0.4635914407926041], [0.27212614660039963, 0.3536228937149511], [0.26832444325196386, 0.2906095037553475], [0.2693194549718148, 0.24190636229067575]]
0|[[0.37313244561070474, 0.7144771512993127], [0.4899813113848092, 0.6420325568287253], [0.5557003717276463, 0.5545992717039183], [0.592757148416667, 0.4705539626779922], [0.622226853813424, 0.4102508783887095], [0.4806122052925903, 0.44079054732551487], [0.4729471605511599, 0.2968026524964037], [0.4662865292844544, 0.2169741666196216], [0.4600931961534993, 0.15803992189462474], [0.4083288396630559, 0.43347791778426237], [0.39884119561927645, 0.27595811276303295], [0.3916588234755945, 0.18812014618081763], [0.3880289778523675, 0.12540677095777364], [0.3424089466213901, 0.44336374719531324], [0.3287966183131863, 0.3055763919231316], [0.321332373546439, 0.22429870821253292], [0.3203602186201844, 0.16895044566525927], [0.2851418657862675, 0.4628345101200288], [0.27241654974447327, 0.3536972056092995], [0.26885098544645, 0.29121576247743075], [0.2702976829065792, 0.24303965480147008]]
0|[[0.3763105546022192, 0.7156192508228656], [0.49281295750356946, 0.6410433623095931], [0.5568480022091673, 0.552034354196715], [0.5924297095371319, 0.4665519089066142], [0.6213087318282724, 0.4036760413502099], [0.48117950233095885, 0.4412694358074236], [0.4748018765713093, 0.29734292120445494], [0.4687531286317534, 0.21634255225154117], [0.4629345180694755, 0.1564922878184331], [0.4080685395324657, 0.43474607983967567], [0.3987775881549594, 0.278002505246259], [0.39226023832764506, 0.18955187906372714], [0.38929659351261126, 0.12618453141156627], [0.34190877580521145, 0.4446408216898383], [0.3278761791606981, 0.3079709159876659], [0.3211570352890351, 0.22657796236011582], [0.32088387016872144, 0.17124387096768387], [0.28496712659987716, 0.46358822147431566], [0.27141402885772997, 0.3553360931212788], [0.26805321287198697, 0.2925065946389897], [0.269885509914576, 0.24433185502589333]]
0|[[0.3781659374162357, 0.7172160603759775], [0.49563474626746884, 0.6418566359254896], [0.5589841664054319, 0.5522769586313384], [0.5939772410869566, 0.46594354988776926], [0.622561618446409, 0.40130933996717477], [0.4821722914177915, 0.4440530639817507], [0.47769597399005864, 0.3001352154459576], [0.47288851703599344, 0.2183000358733429], [0.46811237913467757, 0.1575701251128096], [0.4081947174096135, 0.43739880495020467], [0.3998602469411754, 0.2811199319146784], [0.3944264908856475, 0.19176709042031587], [0.3924528305720296, 0.12696854805528232], [0.341812554255161, 0.4466964276007706], [0.32800225677077266, 0.3106306731386724], [0.32199675807940004, 0.22871864893384536], [0.3223314707573962, 0.17253947575325507], [0.285340484779807, 0.4647821181006023], [0.2712438789941412, 0.3570497738230925], [0.26810139835670793, 0.29391632534373546], [0.27025465605533755, 0.24534451354885828]]
0|[[0.3812084991070576, 0.7180307298126729], [0.4980191818107305, 0.6422638239157937], [0.5600933519434723, 0.5524695168247746], [0.5935850313222508, 0.46553971106104486], [0.6203995425823187, 0.39975982470294236], [0.48344438295773995, 0.44654340990560637], [0.4815454292630404, 0.30299915970622626], [0.4783579887658955, 0.22082098746736042], [0.47498642028064325, 0.15963698389198966], [0.4090356277484331, 0.43975806663919514], [0.4023323250943967, 0.2837390166803246], [0.39843472125760426, 0.19368574434421737], [0.39784884829916317, 0.12785303244278423], [0.34251350076129267, 0.44870002834324735], [0.3293080490104766, 0.3129861269453788], [0.3241477874118463, 0.23071218405333188], [0.32540849250156156, 0.1739204240374446], [0.2862797276619269, 0.4663718497455034], [0.2718970559962289, 0.35909743009848905], [0.26916480033954193, 0.29583573017970605], [0.2720699801841249, 0.24701527010823768]]
0|[[0.3833339735628014, 0.7183172756200319], [0.5004801401550201, 0.6417707144666811], [0.5612471418484187, 0.5522012985317782], [0.5932145694327551, 0.46580423325741016], [0.6184522765529504, 0.39963418997216515], [0.48359720449474497, 0.4463717512109675], [0.4827921740250524, 0.3038994892861322], [0.48063658344038573, 0.22196758130616867], [0.4781904706712404, 0.1612775253303361], [0.40953117304534714, 0.43910294015528173], [0.4034083776925768, 0.2839472647709122], [0.4002832303103052, 0.19396334301356005], [0.400428586977797, 0.128239674983547], [0.3436037314758601, 0.4476444262864815], [0.33071722614118265, 0.3131423462731493], [0.32589378502425587, 0.23107889388241773], [0.3273487808074893, 0.17448795704861642], [0.2882631382334, 0.4648298683237965], [0.27351569217991417, 0.35908206556599503], [0.27049345889348436, 0.29625417885162647], [0.27325804355925093, 0.24781861648110579]]
